Piano;Codice Programma;Programma;Codice Investimento;Investimento;Codice Intervento;Intervento;Amministrazione Titolare;CUP;Stato CUP;Codice Natura Investimento;Natura Investimento;Codice Tipologia Investimento;Tipologia Investimento;Codice Settore Intervento Investimento;Settore Intervento Investimento;Codice Sottosettore Intervento Investimento;Sottosettore Intervento Investimento;Codice Categoria Intervento Investimento;Categoria Intervento Investimento;Titolo Unità di Rilevazione;Soggetto Attuatore;Codice Fiscale Soggetto Attuatore;Finanziamento PNC;Data di estrazione
PNC;C.4;RINNOVO DEL MATERIALE ROTABILE INFRASTRUTTURE;C.4.2;MEZZI INTERMODALI;C.4.2.1;LOCOTRATTORI, TRANSTAINER/GRU;MINISTERO INFRASTRUTTURE E TRASPORTI;J60B22000020008;ATTIVO;01;ACQUISTO DI BENI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0106__;TRASPORTI MULTIMODALI E ALTRE MODALITA' DI TRASPORTO;0106__035_;TRASPORTI MULTIMODALI ED INTERPORTI;2 LOCOTRATTORI TERMINAL FERROVIARIO POMEZIA  2 LOCOTRATTORI TERMINAL FERROVIARIO MARCIANISE*VIA DELLA ZOOLOGIA 17*LOCOTRATTORI;SERFER-SERVIZIFERROVIARIs.r.l.;00806630323;1446350,77;07/03/2024
PNC;C.4;RINNOVO DEL MATERIALE ROTABILE INFRASTRUTTURE;C.4.2;MEZZI INTERMODALI;C.4.2.1;LOCOTRATTORI, TRANSTAINER/GRU;MINISTERO INFRASTRUTTURE E TRASPORTI;J60B22000030008;ATTIVO;01;ACQUISTO DI BENI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0106__;TRASPORTI MULTIMODALI E ALTRE MODALITA' DI TRASPORTO;0106__035_;TRASPORTI MULTIMODALI ED INTERPORTI;2 REACH STEACKER TERMINAL FERROVIARIO POMEZIA  2 REACH STEACKER TERMINAL FERROVIARIO MARCIANISE*VIA DELLA ZOOLOGIA 17*REACH STEACKER;SERFER-SERVIZIFERROVIARIs.r.l.;00806630323;1446350,77;07/03/2024
PNC;C.4;RINNOVO DEL MATERIALE ROTABILE INFRASTRUTTURE;C.4.2;MEZZI INTERMODALI;C.4.2.1;LOCOTRATTORI, TRANSTAINER/GRU;MINISTERO INFRASTRUTTURE E TRASPORTI;J90B23000000008;ATTIVO;01;ACQUISTO DI BENI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0106__;TRASPORTI MULTIMODALI E ALTRE MODALITA' DI TRASPORTO;0106__035_;TRASPORTI MULTIMODALI ED INTERPORTI;INTERPORTO CENTRO ITALIA ORTE SPA,  ORTE VIA DEI GLADIATORI N. 14*LOCALITÀ PISCINALE SNC - ORTE*MEZZI DI SOLLEVAMENTO, N. 2 REACH STACKERS;INTERPORTO CENTRO ITALIA ORTE S.P.A.;00730670569;547569,63;07/03/2024
PNC;C.4;RINNOVO DEL MATERIALE ROTABILE INFRASTRUTTURE;C.4.2;MEZZI INTERMODALI;C.4.2.1;LOCOTRATTORI, TRANSTAINER/GRU;MINISTERO INFRASTRUTTURE E TRASPORTI;J95C22000040008;ATTIVO;01;ACQUISTO DI BENI;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;MILANO SMISTAMENTO A SEGRATE (MI)*VIA RIVOLTANA, 1*N. 4 REACH-STACKERS E N. 1 LOCOTRATTORE;IGNAZIO MESSINA & C. S.P.A.;02150010995;1456152,90;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.1;ADEGUAMENTO SISMICO PONTI E VIADOTTI;C.5.1.0;ADEGUAMENTO SISMICO PONTI E VIADOTTI;MINISTERO INFRASTRUTTURE E TRASPORTI;J61B21007280001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADE A24 A25 - ADEGUAMENTO SISMICO PONTI E VIADOTTI - 2022LT01*AUTOSTRADA A24 - A25*ADEGUAMENTO PONTI E VIADOTTI A24 - A25 SECONDO NTC2018 E LINEE GUIDA CCSSLL - PRIMO STRALCIO;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;78200000,00;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.1;ADEGUAMENTO SISMICO PONTI E VIADOTTI;C.5.1.0;ADEGUAMENTO SISMICO PONTI E VIADOTTI;MINISTERO INFRASTRUTTURE E TRASPORTI;J81B21014250001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADE A24 A25 - ADEGUAMENTO SISMICO  PONTI E VIADOTTI - 2022LT04*AUTOSTRADA A24 - A25*ADEGUAMENTO PONTI E VIADOTTI A24 - A25 SECONDO NTC2018 E LINEE GUIDA CCSSLL - QUARTO STRALCIO;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;15000000,00;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.1;ADEGUAMENTO SISMICO PONTI E VIADOTTI;C.5.1.0;ADEGUAMENTO SISMICO PONTI E VIADOTTI;MINISTERO INFRASTRUTTURE E TRASPORTI;J91B21005070001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADE A24 A25 - ADEGUAMENTO SISMICO  PONTI E VIADOTTI - 2022LT02*AUTOSTRADA A24 - A25*ADEGUAMENTO PONTI E VIADOTTI A24 - A25 SECONDO NTC2018 E LINEE GUIDA CCSSLL - SECONDO STRALCIO;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;175100000,00;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.1;ADEGUAMENTO SISMICO PONTI E VIADOTTI;C.5.1.0;ADEGUAMENTO SISMICO PONTI E VIADOTTI;MINISTERO INFRASTRUTTURE E TRASPORTI;J91B21005080001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADE A24 A25 - ADEGUAMENTO SISMICO  PONTI E VIADOTTI - 2022LT03*AUTOSTRADA A24 - A25*ADEGUAMENTO PONTI E VIADOTTI A24 - A25 SECONDO NTC2018 E LINEE GUIDA CCSSLL - TERZOSTRALCIO;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;189800000,00;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.1;ADEGUAMENTO SISMICO PONTI E VIADOTTI;C.5.1.0;ADEGUAMENTO SISMICO PONTI E VIADOTTI;MINISTERO INFRASTRUTTURE E TRASPORTI;J99J21014960001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADE A24 A25 - ADEGUAMENTO SISMICO PONTI E  VIADOTTI - 2022LT05 AUTOSTRADA A24 - 25 ADEGUAMENTO PONTI E VIADOTTI A24 - A25 SECONDO NTC2018 E LINEE  GUIDA CCSSLL - QUINTO STRALCIO*AUTOSTRADA A24 - A25*MANUTENZIONE STRAORDINARIA DI PARTE DI PONTI E VI;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;151900000,00;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.2;SISTEMI SMART ROAD MONITORAGGIO DINAMICO;C.5.2.0;SISTEMI SMART ROAD MONITORAGGIO DINAMICO;MINISTERO INFRASTRUTTURE E TRASPORTI;J39J20001310001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;INTERVENTI  MESSA IN SICUREZZA E L'AMMODERNAMENTO DELLE TRATTE AUTOSTRADALI A24 ED A25.*REGIONI LAZIO E ABRUZZO*INTERVENTI URGENTI PER IL RIPRISTINO, LA MESSA IN SICUREZZA E L'AMMODERNAMENTO DELLE TRATTE AUTOSTRADALI A24 ED A25 A SEGUITO DEGLI EVENTI SISM;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;250000000,00;07/03/2024
PNC;C.5;STRADE SICURE (A24-A25);C.5.3;LAVORI SUL TUNNEL DEL GRAN SASSO;C.5.3.0;LAVORI SUL TUNNEL DEL GRAN SASSO;MINISTERO INFRASTRUTTURE E TRASPORTI;J89J21021620001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;LAVORI SUL TUNNEL DEL GRAN SASSO - A24*AUTOSTRADA A24 - A25*ADEGUAMENTO ALLE NORME GALLERIE DEL TUNNEL DEL GRAN SASSO SU AUTOSTRADA A24, CON EFFICIENTAMENTO ENERGETICO;COMMISSARIO STRAORDINARIO PER LA SICUREZZA ANTISISMICA E IL RIPRISTINO DELLA FUNZIONALITA' DELLA A24 E A25;96484020589;135000000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B13D21011820001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;C;COLLEGATO;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA*COMPLETAMENTO DEL SERVIZIO DI CENSIMENTO, ISPEZIONI VISIVE PRIMARIE E DETERMINAZIONE DELLO STATO DI CONSERVAZIONE DI PONTI E VIADOTTI;CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;450000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B19J22002120005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;"A5 TORINO-QUINCINETTO; A4/A5 IVREA-SANTHIA'; A55 SISTEMA AUTOSTRADALE TANGENZIALE DI TORINO*INTERA RETE ATIVA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO REMOTO DI PONTI E VIADOTTI DELLA RETE VIARIA PRINCIPALE";A.T.I.V.A. *AUTOSTRADA TORINO - IVREA - VALLE D'AOSTA - SOCIETA' PER AZIONI;00955370010;4702824,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B25F22000800001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A3 NAPOLI POMPEI SALERNO*AUTOSTRADA A3*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DI PONTI, VIADOTTI E TUNNEL DELLA RETE VIARIA PRINCIPALE;SALERNO POMPEI NAPOLI S.P.A. - TORINO;12394390012;1557545,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B33D21019830001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;M;MASTER;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA - AUTOSTRADA A/18 SR-GELA*ACCORDO QUADRO PER SERVIZI DI INDAGINI E ISPEZIONI SPECIALI PER LE STRUTTURE PROGETTATE POSTERIORMENTE LE NORME SISMICHE DI CUI AL DECRETO MINISTERIALE 19 GIUGNO 1984, CON RIFERIMENTO A;CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;1268152,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B41B22001590001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;C;COLLEGATO;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA*SISTEMA DI MONITORAGGIO PONTI E GALLERIE, COMPRESO DI DATA STORAGE, DATA INJECTION , ALERT-MNGT2 1° LIVELLO , DATA VISUALIZATION COMPLETO  DI GESTIONE DEI DATI DI RILEVAMENTO (BMS);CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;65000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B43D19000920001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;C;COLLEGATO;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA*INCARICO DI SERVIZI PER IL MONITORAGGIO STRUTTURALE CON LESECUZIONE DI INDAGINI GEORADAR ALL'INTERNO DELLE GALLERIE DELL'AUTOSTRADA A20 MESSINA - PALERMO;CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;764048,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B43D21011000001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;C;COLLEGATO;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DI PONTI E VIADOTTI;CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;3500000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B43D22000480001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;C;COLLEGATO;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DI GALLERIE;CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;2600000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;B53D19000520001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;C;COLLEGATO;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A/20 ME-PA*AUTOSTRADA A/20 ME-PA*CENSIMENTO, ISPEZIONI VISIVE PRIMARIE E DETERMINAZIONE DELLO STATO DI CONSERVAZIONE DI PONTI E VIADOTTI  DELLAUTOSTRADA A20 MESSINA  PALERMO;CONSORZIO PER LE AUTOSTRADE SICILIANE;01962420830;360000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;C19J21048840005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A5 QUINCINETTO - AOSTA*AUTOSTRADA A5 QUINCINETTO-AOSTA*SISTEMA DI MONITORAGGIO CON SENSORI DEGLI ELEMENTI STRUTTURALI DEL VIADOTTO MONTJOVET - CARREGGIATA NORD E CARREGGIATA SUD;SOCIETA' AUTOSTRADE VALDOSTANE S.A.V. - S.P.A.;00040490070;516078,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;C59J21034800005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A5 QUINCINETTO - AOSTA*AUTOSTRADA A5 QUINCINETTO-AOSTA*CENSIMENTO E CLASSIFICAZIONE DEL RISCHIO (CLASSI DI ATTENZIONE) DELLE OPERE D'ARTE DI COMPETENZA AI SENSI DELLE LG PONTI;SOCIETA' AUTOSTRADE VALDOSTANE S.A.V. - S.P.A.;00040490070;123000,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;C59J22001750005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A5 QUINCINETTO - AOSTA*AUTOSTRADA A5 QUINCINETTO-AOSTA*SISTEMA DI MONITORAGGIO CON SENSORI DEGLI ELEMENTI STRUTTURALI DI ALCUNI ULTERIORI PONTI, VIADOTTI E/O CAVALCAVIA DI COMPETENZA SAV S.P.A. E APPLICAZIONE DEL MODELLO BIM PER UN'OPERA;SOCIETA' AUTOSTRADE VALDOSTANE S.A.V. - S.P.A.;00040490070;1395390,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;D46G22000180001;ATTIVO;03;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA*AUTOSTRADA*C.6.0.0 - PNIC - STRADE SICURE - IMPLEMENTAZIONE DI  UN  SISTEMA  DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DI PONTI, VIADOTTI E TUNNEL DELLA RETE VIARIA PRINCIPALE;MILANO SERRAVALLE - MILANO TANGENZIALI S.P.A.;00772070157;5406133,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;D72C22000890001;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA T1: TRAFORO DEL MONTE BIANCO E RAMPA DI ACCESSO AL TRAFORO DEL MONTE BIANCO*VIA S.S. 26 DIR E T1 - TRAFORO DEL MONTE BIANCO*MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DI PONTI, VIADOTTI E TUNNEL DELLA RETE VIARIA REGIONALE SNIT DI PRIMO L;SOCIETA' ITALIANA PER AZIONI PER IL TRAFORO DEL MONTE BIANCO;00081600074;175073,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E17H21012280005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 21 AUTOSTRADA DEI VINI TORINO BRESCIA*AUTOSTRADA A21 TORINO - PIACENZA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO STAFFORA;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;646800,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E27H21009520005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;AUTOSTRADA A35 BRESCIA MILANO*AUTOSTRADA A35*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DEI PONTI, VIADOTTI E TUNNEL DELLA A35;SOCIETA' DI PROGETTO AUTOSTRADA DIRETTA BRESCIA MILANO S.P.A. IN FORMA ABBREVIATA SOCIETA' DI PROGETTO BREBEMI S.P.A.;02508160989;1802044,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E37H21012350005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 4 AUTOSTRADA TORINO TRIESTE*AUTOSTRADA TORINO - MILANO*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO NAVIGLIO GRANDE;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;96336,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E37H21012360005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 4 AUTOSTRADA TORINO TRIESTE*AUTOSTRADA A4 TORINO - MILANO*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO BAROSSO;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;590860,80;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E37H21012370005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 21 AUTOSTRADA DEI VINI TORINO BRESCIA*AUTOSTRADA TORINO - PIACENZA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO TANARO BORMIDA;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;1702344,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E37H21012380005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 21 AUTOSTRADA DEI VINI TORINO BRESCIA*AUTOSTRADA A21 TORINO - PIACENZA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO PIACENZA;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;1190700,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E37H21012390005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 21 AUTOSTRADA DEI VINI TORINO BRESCIA*AUTOSTRADA A21 TORINO - PIACENZA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO FF.SS. ALESSANDRIA - ARONA;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;649250,00;07/03/2024
PNC;C.6;STRADE SICURE (ANAS);C.6.0;STRADE SICURE (ANAS);C.6.0.0;STRADE SICURE (ANAS);MINISTERO INFRASTRUTTURE E TRASPORTI;E37H21012400005;ATTIVO;02;ACQUISTO O REALIZZAZIONE DI SERVIZI;N;NORMALE;01;INFRASTRUTTURE DI TRASPORTO;0101__;STRADALI;0101__011_;AUTOSTRADE;A 21 AUTOSTRADA DEI VINI TORINO BRESCIA*AUTOSTRADA A21 TORINO - PIACENZA*IMPLEMENTAZIONE DI UN SISTEMA DI MONITORAGGIO DINAMICO PER IL CONTROLLO DA REMOTO DEL VIADOTTO VALMANERA;SOCIETA' AUTOSTRADA TORINO-ALESSANDRIA-PIACENZA - S.P.A. (S.A.T.A.P.);00486040017;284200,00;07/03/2024
